"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Arbeitslosendichte","ausländisch","2011","08 Schwanthalerhöhe","6","458","7675.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","09 Neuhausen - Nymphenburg","4.3","697.5","16165","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","10 Moosach","6.5","706","10798","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","11 Milbertshofen - Am Hart","6.4","1336.3","20735.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","12 Schwabing - Freimann","3.4","440.8","13066.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","13 Bogenhausen","4.7","548","11655.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","14 Berg am Laim","5.8","536.8","9250.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","15 Trudering - Riem","5.1","500","9786.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","16 Ramersdorf - Perlach","7.2","1705.8","23814","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","17 Obergiesing - Fasangarten","5.4","642.5","11847","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","18 Untergiesing - Harlaching","5.5","447","8191.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","5.1","711","13986.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","20 Hadern","5.7","481.5","8400.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","21 Pasing - Obermenzing","5.7","538.3","9489.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","22 Aubing - Lochhausen - Langwied","6.2","390.8","6281","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","23 Allach - Untermenzing","4.9","191.3","3898","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","24 Feldmoching - Hasenbergl","6.1","769","12565","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2011","25 Laim","5.6","546.3","9676.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","Stadt München","6.1","15724","256787.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","01 Altstadt - Lehel","2.8","93","3308.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","02 Ludwigsvorstadt - Isarvorstadt","5","510.8","10144.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","03 Maxvorstadt","3.8","361.5","9436.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","04 Schwabing - West","4.1","428.3","10381.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","05 Au - Haidhausen","4.9","479.5","9833.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","06 Sendling","7.3","548.5","7562.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","07 Sendling - Westpark","7.7","747.5","9716","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","08 Schwanthalerhöhe","7","529.3","7570","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","09 Neuhausen - Nymphenburg","4.9","747","15361.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","10 Moosach","7.2","739.3","10212","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","11 Milbertshofen - Am Hart","6.9","1384.8","19956.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","12 Schwabing - Freimann","4","495.3","12285.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","13 Bogenhausen","5.1","560.3","11050.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","14 Berg am Laim","6.5","577.3","8837.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","15 Trudering - Riem","5.5","485.8","8825.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","16 Ramersdorf - Perlach","8.2","1862.8","22844","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","17 Obergiesing - Fasangarten","6","666.5","11152.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","18 Untergiesing - Harlaching","6.4","491","7704.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","5.6","730.8","13079.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","20 Hadern","6.5","525.8","8120.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","21 Pasing - Obermenzing","6","530.5","8819.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","22 Aubing - Lochhausen - Langwied","6.9","403","5832.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","23 Allach - Untermenzing","6","222.8","3685.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","24 Feldmoching - Hasenbergl","6.4","759.3","11826.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2010","25 Laim","6.3","585","9240.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","Stadt München","6.5","16433","251212.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","01 Altstadt - Lehel","3.4","114.8","3336.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","02 Ludwigsvorstadt - Isarvorstadt","5.4","544.8","10180.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","03 Maxvorstadt","4.1","379.5","9335.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","04 Schwabing - West","4.8","497.5","10310.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","05 Au - Haidhausen","5.4","520.8","9711","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","06 Sendling","7.1","533.5","7549.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","07 Sendling - Westpark","8.2","779.5","9505.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","08 Schwanthalerhöhe","7.7","588.5","7638","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","09 Neuhausen - Nymphenburg","5.3","798.8","15104","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","10 Moosach","8.2","811.8","9951","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","11 Milbertshofen - Am Hart","7.3","1412.5","19364.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","12 Schwabing - Freimann","5","598.5","11956.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","13 Bogenhausen","5.5","603","10879.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","14 Berg am Laim","7.2","619","8608.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","15 Trudering - Riem","5.8","479","8198.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","16 Ramersdorf - Perlach","8.1","1807.8","22312.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","17 Obergiesing - Fasangarten","6.7","730.3","10935.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","18 Untergiesing - Harlaching","7.6","577.8","7575.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","5.5","705.5","12769.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","20 Hadern","7.2","572.5","7971","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","21 Pasing - Obermenzing","6.5","556","8551","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","22 Aubing - Lochhausen - Langwied","7.4","414","5564.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","23 Allach - Untermenzing","5.4","194.5","3569.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","24 Feldmoching - Hasenbergl","6.6","745.5","11286.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2009","25 Laim","6.7","607","9047.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","Stadt München","5.7","14734.8","257550.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","01 Altstadt - Lehel","2.8","102","3677.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","02 Ludwigsvorstadt - Isarvorstadt","4.4","485","11030.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","03 Maxvorstadt","3.8","372.5","9829.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","04 Schwabing - West","4","437.8","10809.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","05 Au - Haidhausen","4.5","460.8","10173.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","06 Sendling","6.3","493.8","7865.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","07 Sendling - Westpark","7","677.5","9648","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","08 Schwanthalerhöhe","6.3","498","7877","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","09 Neuhausen - Nymphenburg","4.5","689.8","15315.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","10 Moosach","7.6","760.8","9995.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","11 Milbertshofen - Am Hart","6","1172.5","19565.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","12 Schwabing - Freimann","4.1","516.5","12446.5","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","13 Bogenhausen","5","567.8","11298.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","14 Berg am Laim","6.6","577.5","8746.8","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","15 Trudering - Riem","5.4","425.8","7887","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","16 Ramersdorf - Perlach","7.5","1677","22483.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","ausländisch","2008","17 Obergiesing - Fasangarten","6","666","11127.3","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
