"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","07 Sendling - Westpark","44.9","4912.5","10946.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","08 Schwanthalerhöhe","44.6","3570.8","8012.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","09 Neuhausen - Nymphenburg","43.4","7592","17501.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","10 Moosach","45.4","5137","11309.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","11 Milbertshofen - Am Hart","44.2","9751.3","22039.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","12 Schwabing - Freimann","41.2","5746.5","13952.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","13 Bogenhausen","41.5","5263.8","12677","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","14 Berg am Laim","47.6","4594","9650","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","15 Trudering - Riem","43.5","4392.5","10090","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","16 Ramersdorf - Perlach","46.3","11526.8","24895.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","17 Obergiesing - Fasangarten","42.5","5283.8","12428.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","18 Untergiesing - Harlaching","43.4","3743","8630.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","42.2","6372.3","15098.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","20 Hadern","45.6","4035","8856.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","21 Pasing - Obermenzing","42.5","4323","10173","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","22 Aubing - Lochhausen - Langwied","44.1","3000.5","6809.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","23 Allach - Untermenzing","43.2","1809.3","4186.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","24 Feldmoching - Hasenbergl","45.1","5995.5","13290.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2012","25 Laim","47","4789","10198.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","Stadt München","43.1","116448","270144","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","01 Altstadt - Lehel","38.3","1358.8","3552","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","02 Ludwigsvorstadt - Isarvorstadt","39.9","4207.8","10550","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","03 Maxvorstadt","42.9","4177.3","9739","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","04 Schwabing - West","42.4","4570.8","10776.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","05 Au - Haidhausen","44.7","4552.3","10181","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","06 Sendling","42.6","3347.8","7857.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","07 Sendling - Westpark","44.6","4552","10204.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","08 Schwanthalerhöhe","44.6","3421.5","7675.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","09 Neuhausen - Nymphenburg","42","6796.3","16165","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","10 Moosach","43.5","4702","10798","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","11 Milbertshofen - Am Hart","43.5","9012.5","20735.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","12 Schwabing - Freimann","40","5230.3","13066.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","13 Bogenhausen","41","4783","11655.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","14 Berg am Laim","47.4","4389.3","9250.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","15 Trudering - Riem","40","3909.8","9786.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","16 Ramersdorf - Perlach","45.4","10822.5","23814","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","17 Obergiesing - Fasangarten","41.3","4893.3","11847","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","18 Untergiesing - Harlaching","42.6","3486.5","8191.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","40.9","5715.3","13986.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","20 Hadern","44.8","3762.3","8400.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","21 Pasing - Obermenzing","40.1","3802","9489.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","22 Aubing - Lochhausen - Langwied","43.6","2739.5","6281","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","23 Allach - Untermenzing","42.2","1644.5","3898","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","24 Feldmoching - Hasenbergl","44","5525.5","12565","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2011","25 Laim","45.8","4431.5","9676.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","Stadt München","42.7","109625.5","256787.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","01 Altstadt - Lehel","38.7","1281","3308.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","02 Ludwigsvorstadt - Isarvorstadt","39.8","4039.5","10144.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","03 Maxvorstadt","42.1","3969.3","9436.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","04 Schwabing - West","41.6","4319.5","10381.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","05 Au - Haidhausen","43.4","4263.3","9833.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","06 Sendling","42.6","3221.8","7562.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","07 Sendling - Westpark","43.9","4261.3","9716","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","08 Schwanthalerhöhe","43.8","3318","7570","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","09 Neuhausen - Nymphenburg","40.3","6195.8","15361.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","10 Moosach","42.8","4372.8","10212","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","11 Milbertshofen - Am Hart","42.3","8449.5","19956.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","12 Schwabing - Freimann","39.7","4876.3","12285.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","13 Bogenhausen","40.3","4452.8","11050.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","14 Berg am Laim","46.3","4093.8","8837.3","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","15 Trudering - Riem","38.5","3398.5","8825.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","16 Ramersdorf - Perlach","44.9","10262","22844","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","17 Obergiesing - Fasangarten","41.5","4627","11152.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","18 Untergiesing - Harlaching","42.3","3259","7704.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","40.4","5281","13079.5","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","ausländisch","2010","20 Hadern","44","3575.5","8120.8","Ausländische Sozialversicherungpflichtig Beschäftigte","Ausländische erwerbsfähige Einwohner_innen (15 bis unter 65 Jahre)"
